ps_partkey,value
1461453,2357629.47
535988,2357560.30
998924,2357465.82
1762704,2357365.92
1819624,2357131.60
1146998,2357051.26
1464118,2356976.60
423881,2356968.24
132620,2356415.55
1120005,2355827.76
632638,2355588.51
1011869,2355402.40
391509,2355307.36
1568541,2355157.30
623740,2355147.90
1522299,2355137.30
69389,2355078.52
1873754,2354993.94
1767331,2354923.15
1823404,2354906.88
966394,2354758.77
1889219,2354671.32
1521012,2354620.08
1488557,2354300.55
97228,2354256.82
170673,2354014.60
1735465,2353974.03
1918748,2353837.20
522470,2353784.16
670992,2353723.65
1917034,2353547.76
1643775,2353503.52
763989,2353324.70
998023,2353200.95
1041216,2353051.59
1861480,2352915.18
642663,2352905.10
1992636,2352884.95
873528,2352716.96
1392896,2352697.80
718918,2352517.25
273885,2352338.40
498725,2352260.52
1015819,2352250.24
1471861,2352196.00
616295,2352046.27
347741,2351899.17
1836937,2351880.60
1948518,2351651.76
773371,2351639.95
1563932,2351349.00
196843,2351307.16
321875,2351305.74
798758,2351245.42
1787632,2350961.79
1317597,2350814.96
938450,2350745.88
742319,2350667.98
997780,2350653.76
911549,2350652.04
1947734,2350620.56
638657,2350611.18
313339,2350585.52
840463,2350485.06
1567419,2350470.48
1644671,2350469.42
1317764,2350235.52
898162,2350197.96
818708,2350193.39
1247060,2350160.92
1972552,2350131.14
1697429,2350077.73
717276,2350043.55
897347,2349688.20
922552,2349647.28
387077,2349593.88
640467,2349360.21
516117,2349302.50
1974674,2349273.36
120282,2349272.64
943974,2349214.20
466772,2349144.40
1265409,2348949.08
948740,2348847.32
969137,2348594.55
1543828,2348561.49
69115,2348461.69
1037061,2348244.10
935790,2348168.20
572775,2348085.76
110733,2347963.28
47691,2347830.00
141486,2347817.97
1466495,2347755.15
1868719,2347504.50
274783,2347453.84
1210577,2347439.36
1589993,2347030.89
1811001,2346998.43
266150,2346997.64
599833,2346949.92
672705,2346886.20
1022113,2346824.94
1232617,2346729.30
1344809,2346710.40
899609,2346695.52
1620252,2346684.48
1886770,2346574.23
322375,2346564.00
1220261,2346234.60
374753,2346157.95
921030,2346124.80
911838,2345728.60
985271,2344601.52
446830,2344578.60
1249895,2344500.00
61998,2344453.88
540836,2344254.72
1138452,2344115.76
247776,2343951.16
1461208,2343824.80
1064254,2343704.37
1760479,2343523.49
396346,2343505.32
1736487,2343123.90
1999094,2342956.32
1793578,2342897.22
1842435,2342885.09
470502,2342866.74
1138034,2342781.90
390677,2342778.94
373884,2342736.90
135927,2342527.08
1838312,2342489.28
1474521,2342474.81
1648740,2342189.07
43805,2342116.28
723198,2341728.00
1549011,2341581.10
1688056,2341472.22
1586055,2341439.04
1638436,2341178.10
543414,2341128.60
1318693,2341049.26
171375,2340994.56
1186923,2340967.20
92146,2340912.48
241401,2340394.25
1520558,2340290.04
964208,2340229.97
1140827,2340044.87
637355,2339948.20
11472,2339823.60
762070,2339696.56
1470210,2339454.16
440870,2339451.72
1060616,2339395.15
1711947,2339332.56
1999833,2339139.12
1068750,2339137.86
1643290,2338888.32
1468793,2338841.52
187845,2338757.64
1437688,2338679.95
1016373,2338662.24
44131,2338595.68
739774,2338590.60
385895,2338562.60
1974022,2338399.69
412125,2337992.32
317933,2337891.84
872620,2337868.80
771666,2337637.38
542627,2337477.24
1042328,2337420.72
444800,2337220.10
912644,2337213.78
212855,2336988.76
685307,2336976.64
1898187,2336888.34
1366720,2336807.28
1942717,2336691.33
60498,2336449.56
1398887,2336353.08
417574,2336157.35
1412817,2336051.18
1089732,2335947.97
1319973,2335903.87
520542,2335837.44
169140,2335814.91
869605,2335721.90
224540,2335432.90
1096302,2335383.96
422404,2335271.20
963465,2335159.35
769593,2335142.04
135311,2335096.16
512867,2335015.84
1364308,2334950.10
1471262,2334464.92
471872,2334312.54
1788280,2334233.94
491200,2334153.48
1048959,2334130.32
69682,2334074.40
893790,2334020.16
1192994,2333995.20
1347602,2333633.90
341503,2333616.78
415613,2333614.08
1565610,2333547.63
1187253,2333528.92
61093,2333429.42
1516153,2333288.44
70593,2333195.48
1716632,2333184.00
1243713,2333022.40
197628,2332919.32
61486,2332901.76
1707594,2332869.66
1043838,2332755.78
1618376,2332624.96
846151,2332258.50
1885938,2332219.41
1641101,2332041.00
1489776,2331954.60
393005,2331918.57
397060,2331796.95
1623993,2331731.70
1621342,2331644.90
1463971,2331571.19
669154,2331539.70
1465601,2331464.73
335879,2331349.38
839400,2331131.67
614278,2331012.84
1260926,2330902.51
1643456,2330768.00
697151,2330742.48
264130,2330633.70
1341203,2330621.70
1324342,2330579.30
698933,2330575.07
1412711,2330466.60
862650,2330446.05
587504,2330391.60
1749885,2330262.48
1737396,2329855.59
390392,2329740.00
335833,2329305.08
1743771,2328825.84
799464,2328675.51
939864,2328626.25
1271451,2328609.60
1343668,2328471.69
1241036,2328372.48
1785499,2328311.44
36222,2328212.16
1890298,2328023.52
1243577,2327959.22
895690,2327882.76
1617725,2327799.13
591320,2327757.60
491319,2327742.61
1037995,2327613.60
16748,2327271.10
1885514,2327245.90
1821286,2327245.70
1266494,2327217.75
1190628,2327122.00
486998,2327076.75
443689,2327012.60
487459,2326773.99
863282,2326762.90
735485,2326752.72
397691,2326669.20
1510568,2326477.56
992124,2326239.25
1286998,2326220.00
246501,2326171.60
786319,2326104.35
115862,2326032.45
265741,2325797.28
1899600,2325667.63
316051,2325608.75
1262560,2325505.28
1137610,2325488.52
491506,2325165.48
767301,2324964.80
688744,2324882.58
1163270,2324879.55
1149012,2324790.48
422139,2324784.49
1636435,2324425.20
919088,2324414.64
499600,2324279.34
111928,2324210.24
1444265,2324139.00
420212,2323927.20
1549828,2323479.60
1936971,2323462.74
1794293,2323136.16
1193179,2323071.63
1541289,2322857.50
336970,2322392.40
1791776,2322384.62
22650,2322245.20
1336067,2322171.08
367672,2321917.81
161058,2321826.00
1913281,2321559.79
1246631,2321408.65
870682,2321399.35
863466,2321014.71
1073169,2321007.17
1891683,2320942.70
841979,2320804.64
48905,2320788.22
40626,2320719.36
124532,2320616.04
1822352,2320526.72
1924634,2320497.72
737584,2320320.80
1342235,2320232.60
1235247,2320161.76
615904,2320156.08
1295224,2320038.03
41043,2320028.00
261053,2319923.16
1269823,2319801.12
960226,2319714.40
760934,2319699.50
389909,2319652.85
813592,2319537.00
1039344,2319377.31
1665817,2319347.56
1646473,2319157.26
1817056,2319151.68
117088,2319077.30
49609,2319064.00
1546184,2318975.46
264725,2318808.87
1766977,2318775.83
1744033,2318671.68
24801,2318270.40
1619755,2318158.60
423650,2318013.60
836012,2317878.40
1043596,2317819.78
221673,2317807.92
794603,2317675.62
244006,2317632.48
221340,2317428.24
611135,2317309.05
1735861,2317105.92
414720,2317013.93
1361886,2316931.92
1439854,2316857.46
694131,2316731.78
98187,2316534.22
346457,2315988.24
1535653,2315949.14
914700,2315637.38
1615734,2315378.99
514326,2315254.94
587514,2315171.16
1619530,2315113.50
1190894,2315047.78
1323013,2315038.25
1761829,2314862.55
1363461,2314725.97
989727,2314709.43
1938947,2314704.08
1760497,2314697.25
1542404,2314691.40
918522,2314566.21
1823641,2314548.00
1635951,2314395.22
1635704,2314381.50
1640833,2314266.24
769141,2313907.84
1337573,2313668.48
1498755,2313594.51
136996,2313577.03
1562396,2313288.90
349616,2313102.61
1667247,2313088.80
618210,2313032.32
1970288,2313009.28
1314403,2312934.00
440605,2312787.88
569288,2312617.56
144833,2312253.90
524629,2312073.82
1965373,2312024.42
1937657,2311999.20
1411889,2311786.75
1219564,2311606.85
1199644,2311505.25
1172700,2311435.77
773902,2311351.56
1186865,2311334.40
165845,2311267.92
1269131,2310965.91
765871,2310913.28
1086486,2310702.32
1440451,2310614.86
1698392,2310519.66
698458,2310432.80
1787217,2310381.60
1686059,2310377.94
1787859,2310218.40
1291509,2310133.25
1938742,2310066.36
1587569,2309910.40
872572,2309863.45
1623707,2309837.31
1017926,2309740.02
1347129,2309597.00
1919919,2309572.98
1915593,2309364.25
574617,2309019.90
1143672,2308880.00
1544037,2308761.16
870518,2308296.70
1739330,2308245.87
494010,2308055.94
1636170,2307947.84
287468,2307812.52
1894261,2307749.85
314919,2307508.00
95107,2307458.60
1860830,2307377.70
18790,2307327.51
1810629,2307246.00
1592586,2307129.99
323296,2306861.44
1196338,2306512.52
448528,2306333.04
1174083,2306272.02
1418695,2306226.48
1865403,2306182.95
1918457,2306151.00
322332,2306115.55
47084,2306043.28
1138974,2305592.20
1212113,2305384.80
1274821,2305139.42
811875,2305112.85
611380,2304514.73
715752,2304364.84
673530,2304250.76
619055,2303696.72
991995,2303648.65
89296,2303427.70
373142,2303427.25
915415,2303372.24
1770489,2303315.28
1987598,2303294.40
1614679,2303264.38
889244,2303250.24
1411334,2303048.70
244674,2302955.52
644586,2302537.83
1173176,2302536.39
1047551,2302495.02
1911842,2302234.62
1037782,2302118.75
1065401,2301954.70
412995,2301893.16
1557569,2301746.46
491229,2301651.33
1522339,2301598.20
19067,2301572.64
371054,2301457.44
1268748,2301219.00
1915837,2301137.50
1190392,2300965.76
1048735,2300695.55
443171,2300594.56
1469172,2300541.75
1373231,2300470.50
1597214,2300390.40
215331,2300329.79
537181,2299885.92
1344986,2299868.75
1891985,2299582.44
467902,2299455.36
221650,2299048.32
36931,2298898.35
1444550,2298152.14
374597,2297861.72
413259,2297830.56
1310491,2297630.10
841116,2297622.33
1623931,2297601.43
119290,2297518.23
1988280,2297309.35
637205,2297087.52
1973200,2297034.84
864236,2296894.60
1985530,2296851.12
1490431,2296845.18
112074,2296815.42
872801,2296504.21
1992263,2296469.91
649789,2296407.80
735398,2296398.65
866312,2296097.10
1323001,2296060.56
1597815,2296005.12
1449213,2295885.20
65337,2295554.52
1263407,2295489.24
499691,2295317.60
1916262,2295190.95
1068917,2294951.99
787802,2294694.60
199858,2294679.16
760976,2294616.31
1612251,2294576.70
1435470,2294557.04
1364283,2294428.39
1732635,2294286.27
1914291,2294285.14
1635239,2294249.12
1689714,2294225.50
1962635,2293964.42
1062207,2293689.89
594293,2293649.82
1893110,2293623.72
1946952,2293610.29
42896,2293476.16
1324652,2293073.92
1512144,2293044.54
1464398,2292996.00
74555,2292951.18
1969385,2292742.34
1040762,2292701.30
1497060,2292606.76
1843956,2292559.60
917466,2292495.30
1313451,2292381.60
915648,2292347.30
441192,2292318.56
938978,2292271.65
1499691,2292229.10
797691,2292050.88
1763321,2291846.36
764334,2291488.32
92586,2291308.76
1114849,2291221.80
19400,2290856.82
1299094,2290837.25
1038270,2290736.76
112799,2290629.24
1393424,2290364.65
612733,2290295.92
1212331,2290253.50
518657,2289540.75
648743,2289154.56
318741,2289048.96
1161503,2289028.39
772399,2288938.30
1389788,2288668.25
69400,2288429.82
1119565,2288392.76
112830,2288316.32
587654,2288221.60
1269377,2288187.42
123533,2288180.48
969569,2287914.66
1412527,2287714.00
1990878,2287538.24
1662616,2287434.13
640325,2287138.52
1557566,2287056.72
239141,2287021.10
1667739,2286889.29
68500,2286690.95
1087468,2286626.46
1866007,2286601.23
416494,2286531.54
1872366,2286473.10
1690274,2286408.97
1141487,2286331.71
1794163,2286319.68
1469589,2285933.76
1189145,2285807.29
1397780,2285711.48
497429,2285676.56
643793,2285609.37
1482607,2285268.42
1839763,2284997.40
964559,2284993.43
1394600,2284892.82
95447,2284695.34
1043110,2283823.20
843911,2283557.01
844666,2283196.16
761230,2282882.94
918088,2282843.80
987191,2282435.82
1022125,2282323.06
1418137,2281936.86
1012772,2281730.56
294160,2281670.00
62762,2281589.72
718557,2281498.80
1817888,2281324.12
410246,2281315.14
1644844,2281289.20
867083,2281132.00
822896,2280852.00
1399756,2280806.00
1516949,2280721.05
787077,2280347.72
95012,2280182.01
1710932,2280103.02
1274511,2280057.28
1889961,2279897.32
486271,2279720.78
1589132,2279589.12
624668,2279444.26
1415261,2279085.60
535225,2278759.68
560266,2278718.26
989430,2278577.73
1019043,2278576.98
174846,2278418.00
1344677,2278204.69
1341704,2278154.85
1444690,2278086.62
1468925,2277958.21
36153,2277849.60
468158,2277779.94
897691,2277672.88
436390,2277593.50
394959,2277487.44
174606,2277316.30
912287,2277135.70
1663541,2277107.88
838531,2277004.59
88338,2276989.05
217988,2276875.86
1818938,2276711.06
1344117,2276628.40
1987845,2276577.72
471787,2276538.68
1685938,2276421.12
1919543,2276418.88
797809,2276302.80
419038,2275922.24
67078,2275870.74
1787299,2275718.67
386923,2275605.97
1061143,2275581.36
768493,2275473.06
961084,2275421.28
1622761,2275401.28
1260223,2275264.72
237426,2275205.49
172366,2275106.26
522331,2275089.40
1462397,2275027.20
869740,2274970.05
274344,2274735.48
1039321,2274356.16
139588,2274114.56
47580,2274081.60
772740,2273994.56
823193,2273928.80
1096505,2273926.83
93750,2273868.66
968781,2273698.35
842094,2273625.90
187081,2273588.40
1047702,2273296.75
1962170,2273221.00
235231,2273176.18
1173545,2273148.18
711871,2273142.95
18858,2273133.28
1114749,2273055.20
215415,2272640.40
421045,2272241.02
1323686,2272082.95
214654,2271891.08
1847253,2271549.66
160735,2271218.70
691229,2271155.20
1786376,2271101.16
1543962,2271082.08
989244,2270953.53
236233,2270645.00
1260301,2270199.75
1724571,2269937.46
473158,2269881.06
1613208,2269824.13
838274,2269797.29
1685712,2269405.82
522492,2269361.50
15621,2269229.58
1946788,2269132.80
64509,2268914.58
1291733,2268745.83
1490966,2268734.16
1137039,2268566.91
298244,2268541.38
811129,2268398.60
1772126,2268349.11
1514948,2268317.52
614303,2268185.70
1571869,2267992.05
640888,2267955.70
1697399,2267951.40
1343721,2267885.34
1973021,2267661.20
388784,2267572.56
1012223,2267314.32
887695,2267222.61
221296,2267177.94
142290,2267158.41
1965010,2267136.52
448901,2267115.06
1693076,2267105.99
270962,2267086.84
119007,2267023.50
1260518,2266972.87
947411,2266939.97
699339,2266772.82
1144164,2266466.00
823869,2266423.74
1211252,2266297.89
1286019,2266215.96
990628,2266105.90
1246996,2265843.30
1795603,2265324.88
42972,2265295.16
1895964,2265127.20
412741,2265113.50
666862,2264966.52
319591,2264728.32
1686472,2264701.90
761447,2264675.84
1013444,2264622.98
822687,2264460.00
766335,2264450.21
746204,2264411.82
1470950,2264201.13
1495690,2264084.68
93672,2263971.54
1993514,2263889.98
1694876,2263857.12
19487,2263837.32
1972274,2263698.72
848228,2263691.40
1094115,2263686.60
1722167,2263553.28
897711,2263470.33
1199555,2263171.90
774851,2263098.52
1118391,2263081.20
962244,2262987.30
371790,2262974.50
265528,2262502.65
1063246,2262432.00
1617588,2262225.60
1240626,2262098.64
1064402,2261927.25
271344,2261639.02
73772,2261318.25
666397,2261295.70
1266884,2261289.58
1287751,2261177.82
463272,2261172.50
612063,2261078.66
1460732,2261055.82
1393601,2260992.58
85626,2260888.94
991293,2260832.69
1792904,2260810.80
1919746,2260489.08
170779,2260462.71
945330,2260383.19
1819559,2260338.00
1796498,2260072.08
1395780,2260029.13
1235750,2259918.63
761924,2259558.00
747137,2259423.25
1285516,2259417.60
636141,2259143.64
295593,2259124.40
620282,2258922.05
1764759,2258862.12
1165051,2258787.50
1170027,2258503.00
517855,2258192.18
344255,2258023.04
220774,2258004.60
1719784,2257805.68
514867,2257629.02
1862784,2257523.92
1895348,2257479.84
1561796,2257164.19
874527,2257156.88
1540244,2257074.60
572379,2256688.08
549597,2256268.50
1461274,2256193.68
1249809,2256007.25
1446310,2255998.08
385258,2255696.18
1536448,2255585.22
21826,2255553.75
942924,2255340.10
15337,2255291.10
461218,2255237.10
1542463,2255164.24
496340,2255034.24
167109,2254916.46
1894141,2254841.36
1965255,2254792.43
899403,2254551.60
185885,2254550.64
47485,2254305.04
1985516,2254107.24
573174,2253108.90
292261,2252920.80
644470,2252919.44
642098,2252795.40
497151,2252499.20
546866,2252257.28
885474,2252009.88
793697,2251814.40
1710685,2251589.52
1273940,2251465.55
893115,2251421.55
1469821,2251366.32
1720396,2251362.06
340872,2251267.14
1616844,2251113.48
541226,2251097.16
113613,2251090.88
368789,2250895.68
468484,2250864.01
1520331,2250832.10
1941365,2250822.53
691405,2250810.36
1966694,2250261.72
635223,2249734.40
1286028,2249512.41
714156,2249367.92
1062365,2249155.40
140623,2249105.65
843923,2248297.04
1148871,2248263.84
417743,2248106.61
1518571,2247966.45
688413,2247915.28
842477,2247842.52
1197815,2247513.09
1389296,2247272.50
1363400,2247196.82
463267,2247102.00
1021935,2247037.82
285712,2247019.38
322476,2246750.10
1645474,2246721.28
1741009,2246643.60
269402,2246595.12
1048889,2246557.36
1111481,2246389.84
695684,2246364.45
1136376,2245931.24
636030,2245612.50
170963,2245264.81
1311439,2245182.15
1662283,2244999.24
471107,2244935.73
1711403,2244812.20
1236841,2244775.68
797780,2244737.90
1436444,2244388.01
1823701,2244382.91
673887,2244266.69
337997,2244240.98
1367176,2243980.80
1785542,2243853.09
744689,2243802.24
196111,2243777.48
1368737,2243591.34
1098979,2243579.36
987137,2243512.00
10712,2243469.81
136057,2243384.00
419134,2243295.62
74464,2243119.84
719466,2243071.16
1142848,2242940.35
296884,2242835.91
1815596,2242491.60
386973,2242437.36
1712138,2242100.56
1998905,2242043.70
1840886,2241907.58
298674,2241837.00
1836420,2241803.72
848658,2241769.56
1596463,2241733.05
1346276,2241692.96
1637566,2241643.06
786498,2241312.07
287721,2241144.75
764653,2241138.18
1692896,2240978.08
561765,2240915.69
1273133,2240442.35
1421749,2240234.26
793556,2240199.08
1562489,2239775.52
1289341,2239461.36
1939890,2239053.05
1048427,2239039.32
1035377,2239006.00
611024,2238795.79
237667,2238682.85
1846929,2238554.34
1991733,2238543.90
1594718,2238506.28
1521460,2238261.18
1641287,2238175.46
216724,2238145.47
871692,2238109.50
95863,2238060.96
897364,2237948.80
1067100,2237927.76
336022,2237781.00
1940373,2237716.80
269365,2237475.59
1248928,2237364.82
45104,2237068.26
1221182,2236866.12
1195719,2236809.96
1413334,2236773.50
897429,2236714.48
297406,2236568.74
1717749,2236488.18
1193115,2236153.14
764435,2236147.38
1718185,2236044.54
467259,2235988.80
1597507,2235615.20
517990,2235600.63
149889,2235595.20
1041728,2235541.80
167799,2235514.56
193108,2235307.25
1162356,2235239.58
1312588,2235165.06
1199041,2235114.00
541985,2235103.66
473751,2234991.36
794876,2234891.72
461113,2234720.25
261974,2234479.74
973031,2234429.05
361907,2234058.96
1666116,2234025.80
1824821,2233432.80
1721060,2233424.16
517891,2233229.40
1822293,2233221.84
318607,2233220.52
223630,2233038.64
1239240,2233035.36
172314,2232545.84
511439,2232531.07
863482,2232515.73
1789313,2232317.52
1721939,2231945.54
147153,2231805.78
1092586,2231564.63
1614001,2231476.56
1213580,2231411.00
1991868,2231035.75
1091287,2230731.36
1146633,2230709.00
1641943,2230585.30
765471,2230577.05
141150,2230487.28
785499,2230334.05
1897628,2230221.84
344676,2229991.12
1171046,2229973.20
1916656,2229905.70
243597,2229901.56
1740240,2229848.46
247805,2229810.55
867986,2229667.32
1914823,2229502.93
692146,2229479.88
240744,2229392.64
1288338,2229315.36
319694,2229026.70
966191,2228962.51
1072762,2228909.00
1745251,2228648.72
64264,2228642.50
1169567,2228439.46
461510,2228375.04
114488,2228281.20
568853,2228268.32
7638,2228208.08
620845,2227999.53
1187751,2227843.20
1673679,2227833.95
922372,2227502.75
890773,2227306.50
1020563,2227163.71
1314010,2226978.60
1940705,2226847.70
114129,2226664.13
22920,2226296.38
1048224,2226285.90
72294,2226233.24
993451,2226177.18
73662,2225985.51
60848,2225932.64
414301,2225891.80
815876,2225703.60
1791506,2225697.33
1115642,2225674.34
435305,2225451.48
170284,2225334.72
63474,2225323.80
642094,2225172.00
1143300,2224992.24
493464,2224965.20
36475,2224960.17
1965394,2224946.50
363487,2224311.60
1872704,2224240.95
366972,2224068.88
110232,2224063.66
1694394,2223875.50
236969,2223848.47
1823898,2223836.16
1686498,2223697.84
620508,2223503.26
1623330,2223383.05
93198,2223271.04
1223181,2223110.01
385736,2223035.10
567292,2222901.93
1614861,2222842.44
1686042,2222634.42
860517,2222383.62
1649514,2222363.25
1744370,2222345.40
1465622,2222242.40
1218569,2221856.00
1394678,2221831.00
665827,2221784.40
715282,2221655.38
1982582,2221391.46
422728,2221341.13
843562,2221238.02
1990865,2221234.20
1721339,2221040.25
1022369,2221032.00
748009,2220971.68
169577,2220965.91
1743515,2220817.32
1040391,2220799.50
1692586,2220693.36
1169062,2220690.74
1319769,2220618.04
763662,2220533.70
439408,2220099.72
1212375,2219919.52
1224487,2219771.94
740663,2219053.20
564877,2219006.88
861838,2218868.05
815589,2218749.40
615725,2218389.84
1535484,2218218.12
949517,2218142.99
1271911,2218126.68
1512366,2217737.82
1038448,2217687.36
823195,2217612.35
797571,2217529.21
821676,2217507.53
243232,2217290.46
237407,2217114.90
1897399,2216688.48
565670,2216489.17
1716458,2216154.92
1524648,2216100.00
115428,2216002.89
785496,2215929.03
618092,2215900.05
240611,2215842.86
137007,2215638.36
1949497,2215509.19
1537628,2215503.72
1688271,2215303.20
764341,2215043.90
20297,2214990.01
839297,2214936.78
1285474,2214862.34
1337727,2214534.30
1712794,2214409.12
1541863,2214238.23
791892,2214000.00
1390413,2213617.77
1841857,2213544.48
1368659,2213504.25
1188047,2213412.24
1343646,2213385.00
160396,2213262.18
317628,2213203.56
1882587,2212825.02
770278,2212739.16
1485683,2212729.56
1386709,2212600.00
1995038,2212436.61
13251,2212353.28
1944362,2212332.46
1510268,2212132.32
1371147,2212012.68
221834,2212006.58
1936808,2211979.50
891893,2211825.30
1323995,2211757.62
1186309,2211615.00
1519533,2211612.10
1160514,2211538.20
464780,2211405.93
616665,2211269.97
1472708,2211171.60
716179,2211014.50
470076,2211014.12
944582,2210824.33
146977,2210734.16
521811,2210658.58
924820,2210551.20
567073,2210512.46
847491,2210439.00
873687,2210438.70
768229,2210265.12
1293694,2210178.40
1860960,2209984.48
116972,2209870.01
1770021,2209768.75
1617589,2209388.60
710521,2209192.94
1513331,2209114.44
645532,2209055.76
446129,2209012.48
1286811,2208657.00
619685,2208415.32
1537803,2208410.88
1622682,2208094.58
942324,2207910.74
1173940,2207906.62
424375,2207905.70
212183,2207783.12
914901,2207755.34
71735,2207654.68
1837536,2207593.10
722559,2207382.00
1110815,2207298.15
1669147,2207223.04
1436882,2206707.49
695224,2206626.81
1522823,2206274.40
372727,2206145.37
774516,2206102.55
467329,2206101.04
337185,2206072.32
212745,2206053.68
1243659,2205914.77
947346,2205568.47
1389776,2205422.35
1223416,2205317.73
1943518,2205302.68
1013750,2205205.50
640837,2205162.06
1843580,2205057.05
1264037,2204920.00
1543586,2204862.80
1436961,2204649.12
1589782,2203873.14
112624,2203840.00
1044161,2203755.90
812888,2203660.58
1186498,2203460.02
994367,2203403.25
49894,2203106.80
1610635,2202996.43
1236432,2202968.22
812290,2202888.60
295544,2202729.24
736683,2202618.88
1274022,2202614.80
1774605,2202356.88
1996276,2202147.50
1067946,2202092.72
1598887,2201947.80
757605,2201926.80
687845,2201908.61
1969112,2201809.04
1210647,2201630.17
824951,2201377.50
94303,2201304.64
1986153,2201252.00
1170274,2201249.28
846827,2200959.72
1192189,2200880.01
1090743,2200836.68
716662,2200820.16
270778,2200621.50
1768841,2200578.40
1086042,2200521.24
1721454,2200326.66
970367,2200280.28
1493464,2200271.56
1738635,2200190.06
1497507,2200074.75
214126,2199936.00
1571664,2199914.08
888256,2199778.74
1371363,2199777.00
472239,2199765.60
1514731,2199435.43
1460794,2199253.92
520911,2199062.88
523023,2198797.77
512844,2198562.00
535506,2198404.89
72416,2198293.63
499535,2198275.81
1119545,2198117.24
139774,2197827.66
1588271,2197811.20
1240851,2197636.76
782600,2197609.38
41121,2197439.38
1011835,2197311.79
1142524,2197237.97
741279,2197022.22
362748,2196976.21
369873,2196862.50
1743042,2196452.25
389491,2196115.20
1886309,2196099.96
1036494,2196008.56
1718437,2195945.04
61846,2195861.10
840240,2195825.04
387671,2195778.42
43694,2195580.56
1261564,2195479.95
1396057,2195439.69
486923,2194886.42
1697293,2194827.33
613651,2194629.00
1962295,2194561.18
640399,2194342.50
560509,2194126.38
510243,2193971.04
262365,2193759.81
324623,2193733.92
1435811,2193568.18
341989,2193226.20
1344363,2192960.66
962885,2192669.05
1313337,2192633.52
1314693,2192627.70
98933,2192556.80
1348426,2192382.09
647843,2192199.10
440867,2192036.56
1466971,2191772.70
294613,2191740.60
668192,2191739.62
144113,2191701.05
1147689,2191616.88
1944110,2191308.15
1442745,2191288.35
1448877,2191261.14
44010,2191135.32
1713618,2191126.05
70690,2190686.40
711677,2190672.33
787569,2190655.79
992434,2190631.78
1395618,2190619.09
693737,2190614.88
943210,2190548.75
1110713,2190507.12
219004,2190393.48
449527,2190291.18
1873456,2190225.36
1711525,2190120.80
147728,2189806.38
1172144,2189668.16
665056,2189590.06
1742512,2189569.32
74833,2189564.69
1167095,2189328.31
1799847,2189146.68
1844331,2189063.88
1338221,2189047.02
1994050,2188794.21
1007619,2188773.78
1344894,2188769.72
1843756,2188713.80
315739,2188613.46
1642872,2188480.35
688996,2188403.47
1914207,2188319.96
1914434,2188224.72
1093992,2188082.72
416391,2187853.46
495926,2187747.87
844943,2187531.61
89714,2187497.40
1118075,2187484.88
1242924,2187302.88
1569474,2187283.50
1288947,2187235.68
842570,2187197.64
1910340,2187135.60
472743,2186947.49
1742044,2186944.05
1011468,2186833.84
1010911,2186793.98
1741888,2186451.96
344870,2186313.57
435508,2186198.55
1370580,2186179.18
1524740,2186122.05
363053,2185658.08
440958,2185654.40
1848181,2185483.50
1466138,2185448.92
1223916,2185344.00
1988276,2185221.78
423662,2185207.48
739230,2185060.24
767285,2184848.50
1232635,2184637.36
1246136,2184585.94
373722,2184469.90
1347358,2184431.34
1985403,2184360.75
669742,2184317.28
15628,2184226.76
444674,2183923.56
1273440,2183832.75
163289,2183709.18
1857560,2183615.82
1789590,2183532.32
1312641,2183531.00
1515801,2183530.52
549775,2183507.26
993737,2183396.94
924608,2183100.66
1141643,2183049.00
70618,2182968.14
197084,2182921.85
539303,2182910.73
19876,2182813.48
564140,2182515.70
1860512,2182494.99
316913,2182446.40
868235,2182366.80
120385,2182176.01
1493992,2182089.50
1546990,2181914.40
1343530,2181850.00
1898244,2181751.05
248215,2181342.62
69718,2181320.96
1888784,2181320.21
293446,2181312.16
1060506,2181132.36
1923848,2181072.54
198052,2181024.30
1168661,2180987.20
439652,2180501.58
170037,2180500.80
66922,2180496.48
568016,2180394.40
211696,2180361.48
1970061,2180343.24
874379,2180230.36
416048,2180176.08
645376,2180046.00
714470,2179783.34
540665,2179781.55
273554,2179707.10
142469,2179693.12
1247343,2179639.84
1890625,2179564.86
1466184,2179545.60
1669144,2179450.64
1160987,2179343.52
1688232,2179080.86
1346817,2179051.08
596990,2179008.32
1519553,2178871.20
1861358,2178750.21
123751,2178407.64
246133,2178310.68
1443732,2178173.97
242902,2178137.94
1710968,2178082.55
696302,2177799.36
464215,2177785.50
771295,2177759.40
842247,2177734.32
1446083,2177621.24
624589,2177507.92
722378,2177070.75
1291868,2176914.74
1849303,2176833.66
1386697,2176666.00
285258,2176650.56
1022620,2176495.36
1497628,2176202.64
736384,2175704.94
1842227,2175628.00
1993697,2175546.73
1607598,2175534.84
1873736,2175520.80
1339386,2175050.25
638003,2174767.50
1419544,2174602.95
1419661,2174563.44
1207620,2174519.60
870666,2174433.80
1287680,2174120.00
1319664,2174110.24
768730,2174053.48
15615,2174029.00
1511865,2174018.00
811868,2173890.75
1693992,2173782.80
1097384,2173780.14
918844,2173539.72
39049,2173452.44
64961,2173414.32
813227,2173338.75
444152,2173257.63
1914852,2173212.84
1222308,2172934.83
391506,2172881.55
270309,2172755.10
1412870,2172549.24
919949,2172465.96
1385516,2172238.24
1315217,2172145.61
516118,2172049.48
1766043,2171991.60
247056,2171980.25
1868853,2171932.77
447912,2171916.12
