cntrycode,numcust,totacctbal
30,1,7799.14
13,1,9852.42
18,1,9556.02
13,1,8561.02
17,1,6912.31
13,1,6290.42
23,1,9797.26
30,1,9579.80
13,1,6444.62
30,1,6751.45
31,1,6489.01
18,1,7997.48
30,1,6764.82
18,1,9529.94
30,1,8757.33
13,1,6263.90
31,1,6707.19
29,1,8478.59
29,1,7290.43
30,1,6263.96
17,1,5968.17
13,1,5757.49
31,1,5102.35
18,1,5311.80
13,1,7202.38
23,1,8089.22
18,1,8399.83
13,1,6814.98
29,1,8147.00
31,1,8285.29
30,1,8955.52
23,1,8388.21
23,1,5050.89
23,1,8035.92
13,1,5753.54
31,1,6941.70
29,1,9799.76
17,1,7879.24
18,1,5838.18
18,1,5333.99
29,1,6405.69
18,1,9065.49
23,1,6419.80
13,1,7937.49
23,1,5285.33
30,1,8498.12
17,1,5328.37
17,1,9266.27
23,1,8165.74
31,1,6030.60
17,1,5792.86
29,1,5118.84
17,1,5731.44
30,1,7119.93
23,1,5172.32
30,1,9583.81
13,1,7547.06
29,1,7112.96
18,1,7679.09
23,1,6695.00
31,1,5436.42
23,1,6479.28
31,1,5194.34
13,1,9554.71
30,1,9086.62
29,1,5112.92
23,1,9670.66
29,1,9894.73
18,1,7696.16
23,1,8159.45
17,1,6127.07
30,1,8660.83
30,1,5285.96
17,1,9561.22
29,1,6693.83
13,1,8988.84
17,1,5345.91
30,1,8619.87
30,1,5198.01
30,1,7656.10
29,1,7892.74
18,1,9062.28
17,1,5462.23
30,1,9221.65
17,1,6742.85
30,1,6061.75
30,1,7122.74
17,1,5389.80
17,1,6483.87
13,1,6833.03
30,1,5191.60
29,1,7792.88
13,1,9142.70
13,1,7251.83
18,1,8135.48
31,1,7483.92
17,1,8527.67
13,1,8402.75
30,1,6430.61
18,1,7302.98
29,1,7112.22
29,1,7975.75
13,1,5040.19
31,1,5236.55
13,1,7112.10
13,1,5420.65
23,1,9422.01
30,1,7633.05
18,1,9362.53
29,1,8277.93
31,1,9344.57
23,1,6334.21
18,1,9422.67
30,1,7201.48
18,1,6607.88
31,1,7155.40
31,1,9495.92
31,1,9011.27
30,1,9477.72
30,1,9591.15
30,1,6738.29
13,1,9547.67
23,1,7077.63
30,1,9374.77
18,1,5740.11
17,1,8020.04
29,1,8000.19
30,1,6607.24
31,1,7412.97
13,1,5365.93
23,1,6295.04
13,1,9920.55
13,1,8260.07
17,1,8423.73
23,1,7263.46
18,1,5584.39
30,1,5898.30
18,1,9793.29
30,1,6243.36
18,1,5756.68
29,1,5169.92
31,1,5094.36
18,1,5917.56
17,1,6416.09
30,1,6891.57
23,1,9892.68
29,1,8775.46
13,1,9479.56
18,1,8231.66
17,1,5136.02
13,1,8723.95
18,1,9310.33
29,1,6325.09
13,1,7721.95
13,1,9614.59
30,1,6760.83
18,1,6198.01
13,1,8662.79
18,1,8845.39
13,1,8281.76
23,1,9914.38
30,1,8489.51
17,1,9334.65
29,1,8191.41
13,1,9675.00
31,1,5900.09
18,1,8138.88
23,1,6797.65
18,1,9565.71
29,1,8127.39
13,1,5884.39
17,1,7485.33
17,1,6698.96
23,1,9724.14
23,1,8054.97
29,1,9872.38
23,1,7391.78
13,1,9282.38
30,1,7780.15
13,1,8287.22
18,1,8674.65
13,1,6576.24
18,1,9495.12
18,1,8371.27
23,1,7559.75
17,1,7282.12
13,1,8677.84
23,1,5410.45
23,1,7545.57
31,1,6501.93
17,1,5000.37
13,1,5035.47
23,1,9802.37
17,1,8163.76
30,1,9289.37
30,1,7733.14
31,1,9046.72
31,1,6639.53
31,1,7715.17
13,1,8053.11
30,1,7936.62
30,1,6184.78
29,1,5451.60
13,1,9650.29
17,1,7940.67
13,1,9706.56
30,1,9439.08
18,1,7619.35
13,1,9430.88
31,1,7977.98
23,1,8931.70
31,1,8138.64
31,1,5033.96
30,1,9634.77
18,1,9106.45
23,1,6091.56
13,1,7201.21
29,1,6442.85
29,1,9395.24
18,1,7909.42
31,1,9782.16
31,1,6774.57
23,1,9664.78
18,1,8911.23
29,1,6210.40
18,1,5232.22
13,1,7920.83
31,1,9328.75
13,1,8097.44
13,1,9506.64
18,1,8999.68
30,1,9161.38
31,1,5190.33
30,1,9814.36
31,1,7971.25
30,1,6026.14
18,1,7319.68
18,1,9369.96
23,1,6040.60
13,1,5001.38
17,1,8959.24
31,1,8713.54
18,1,8775.86
29,1,8102.45
13,1,7502.82
23,1,5601.93
29,1,8394.25
30,1,5899.30
13,1,8663.95
29,1,5349.52
17,1,5724.81
18,1,7548.06
18,1,5543.86
30,1,7492.75
31,1,7014.11
31,1,9078.13
17,1,6617.19
30,1,6731.49
31,1,9359.54
18,1,5253.28
18,1,7527.03
13,1,6565.62
23,1,5271.28
23,1,5342.41
13,1,8548.28
29,1,5019.88
23,1,9065.65
23,1,8340.00
18,1,7022.47
31,1,8568.52
13,1,5956.93
18,1,8278.56
30,1,6205.96
29,1,7976.26
23,1,6622.11
31,1,8992.22
30,1,7881.73
17,1,7243.91
13,1,5350.49
17,1,5604.97
17,1,6223.68
18,1,8993.02
23,1,7030.54
31,1,8679.72
17,1,6609.41
30,1,9118.80
17,1,5576.35
18,1,8201.77
18,1,6921.81
30,1,6507.36
18,1,5752.89
17,1,8661.48
18,1,6562.34
31,1,9388.53
29,1,5947.18
31,1,7290.35
29,1,9608.10
23,1,6172.66
23,1,7051.70
17,1,8400.20
29,1,6314.71
13,1,8519.91
18,1,9601.27
23,1,7648.26
23,1,8690.49
31,1,7877.72
13,1,8709.39
31,1,9427.38
29,1,6357.60
17,1,6584.84
29,1,8165.29
29,1,7546.88
17,1,7407.37
13,1,8424.31
23,1,8658.41
17,1,6936.48
13,1,7820.46
13,1,6405.45
30,1,9226.64
18,1,5517.60
13,1,6620.11
17,1,7295.39
17,1,6045.97
29,1,6806.17
23,1,5923.05
31,1,8337.03
31,1,9623.75
23,1,5115.19
29,1,8010.52
31,1,7975.14
17,1,5995.67
31,1,8250.43
13,1,8463.49
23,1,5834.89
30,1,6837.53
29,1,5106.90
30,1,5901.56
30,1,9659.02
30,1,9355.84
18,1,6978.94
23,1,7794.46
31,1,9788.53
29,1,6538.26
30,1,6712.71
29,1,7707.02
29,1,5429.54
29,1,9593.86
31,1,6728.62
31,1,8630.54
30,1,8190.96
29,1,5617.46
18,1,8644.13
30,1,9895.33
23,1,8741.58
31,1,7314.85
13,1,5551.48
23,1,6055.18
18,1,5319.42
29,1,6499.56
13,1,8576.38
23,1,8002.18
23,1,9707.27
23,1,8964.31
23,1,7579.14
29,1,9313.24
29,1,8561.95
29,1,6788.88
23,1,8314.64
29,1,5779.65
29,1,7918.27
29,1,9195.82
29,1,6916.76
30,1,6148.48
30,1,6667.45
30,1,6484.09
29,1,7791.66
23,1,8244.00
23,1,8553.96
31,1,9644.09
18,1,9779.63
18,1,7047.61
17,1,9640.60
13,1,8427.86
13,1,7131.13
17,1,8438.39
30,1,6914.24
13,1,5687.77
29,1,9152.38
13,1,8305.90
18,1,5599.42
17,1,7765.37
31,1,6399.66
29,1,9884.31
29,1,7319.19
29,1,6324.93
31,1,5023.18
23,1,9126.34
30,1,8487.27
13,1,7614.06
29,1,6716.28
30,1,5795.07
30,1,9994.26
29,1,6398.31
18,1,6555.16
17,1,7327.23
30,1,9736.68
18,1,5949.61
13,1,7813.73
13,1,9860.63
18,1,5599.29
30,1,5684.41
18,1,6594.93
17,1,8504.16
29,1,8222.74
23,1,5739.59
13,1,8803.47
13,1,9139.27
17,1,8787.47
18,1,9082.33
18,1,9148.06
13,1,7400.54
29,1,8650.17
30,1,7900.27
29,1,8489.16
13,1,7501.69
31,1,9392.59
18,1,7159.52
17,1,8666.71
18,1,7949.32
18,1,9542.86
31,1,9859.24
30,1,6054.67
29,1,7588.41
29,1,7476.27
31,1,7935.97
13,1,5846.70
31,1,5665.47
31,1,7437.51
23,1,8201.86
31,1,9447.91
23,1,5718.78
31,1,6208.73
31,1,5719.62
18,1,6470.36
31,1,9626.22
23,1,5216.93
17,1,8784.46
31,1,7986.22
17,1,9063.26
31,1,7661.49
18,1,9639.41
30,1,7518.06
23,1,9976.07
17,1,7307.80
17,1,9616.18
29,1,6316.38
13,1,7750.62
23,1,6316.93
13,1,6723.19
17,1,7141.76
31,1,5446.40
30,1,6754.70
17,1,7618.33
23,1,7960.84
18,1,6073.38
13,1,6023.84
17,1,7983.27
17,1,8056.07
30,1,6752.66
18,1,8222.15
29,1,5765.87
13,1,9458.20
13,1,8848.70
29,1,9431.37
30,1,8394.73
13,1,6716.99
23,1,8322.97
18,1,7655.39
31,1,8988.19
29,1,7161.85
31,1,5797.12
31,1,8008.89
29,1,7986.99
29,1,8633.09
31,1,8273.40
18,1,7769.03
18,1,5890.09
30,1,9475.54
17,1,9825.06
29,1,8437.19
23,1,9184.23
23,1,8696.22
23,1,6433.85
30,1,9891.67
17,1,9832.79
17,1,9495.81
31,1,5934.54
29,1,8758.34
13,1,5818.12
17,1,9781.14
18,1,9565.13
13,1,5798.80
31,1,8051.97
30,1,8382.55
17,1,7100.48
31,1,5658.34
23,1,7059.33
31,1,8707.53
13,1,9448.12
13,1,9944.60
18,1,9066.68
31,1,7782.75
23,1,5871.75
29,1,7439.87
29,1,9243.44
13,1,8436.78
17,1,8744.17
17,1,8307.96
30,1,9787.39
30,1,8434.20
18,1,7297.82
29,1,8735.58
30,1,9631.15
29,1,8779.19
18,1,7003.15
29,1,9236.03
30,1,6218.60
17,1,8182.22
23,1,8492.75
23,1,5319.83
31,1,8309.23
18,1,5684.79
18,1,8356.75
31,1,6928.19
31,1,8235.87
29,1,8331.78
29,1,8169.11
23,1,5333.62
31,1,5697.68
18,1,8643.82
23,1,7849.35
30,1,8218.52
29,1,8889.38
31,1,7230.18
23,1,6158.88
13,1,6114.23
29,1,7057.48
17,1,6535.43
30,1,5631.86
13,1,5503.36
18,1,6742.70
31,1,8812.29
31,1,6052.98
29,1,7172.09
29,1,8302.32
13,1,9945.49
29,1,6616.83
17,1,8165.79
29,1,7967.46
29,1,5175.55
30,1,5343.97
31,1,7123.50
29,1,6882.00
18,1,9322.70
29,1,6495.86
29,1,7425.07
30,1,6104.22
29,1,8949.51
23,1,7105.85
23,1,9689.28
29,1,7844.13
29,1,8614.01
13,1,5607.93
18,1,7775.95
13,1,6292.73
13,1,7882.10
31,1,7121.44
30,1,5037.70
23,1,9190.47
13,1,8782.09
17,1,5513.12
18,1,8165.53
29,1,8141.60
18,1,9864.70
30,1,9933.49
17,1,6216.70
31,1,8235.49
18,1,5564.03
29,1,6475.46
23,1,5498.32
18,1,6657.70
18,1,6771.53
29,1,5346.28
30,1,5038.50
23,1,8933.29
17,1,7825.03
29,1,6416.04
31,1,6248.55
29,1,8952.50
30,1,6831.11
17,1,5776.29
13,1,9077.25
30,1,8802.82
13,1,6401.47
18,1,9530.63
29,1,9752.81
17,1,9804.64
18,1,9309.93
18,1,8784.75
17,1,7941.49
30,1,5725.11
30,1,8647.46
13,1,6790.63
13,1,5104.18
29,1,8773.34
23,1,5023.78
29,1,8403.56
17,1,9196.52
31,1,7421.98
18,1,8687.51
23,1,5021.96
17,1,6282.54
31,1,5630.01
13,1,9823.95
31,1,7819.04
17,1,7192.88
29,1,9593.35
18,1,9919.73
30,1,8679.47
17,1,9319.86
17,1,9740.11
17,1,5433.97
31,1,5699.13
13,1,7637.80
29,1,7413.00
29,1,8847.26
23,1,9341.17
30,1,7075.68
31,1,8003.23
30,1,8277.13
18,1,8355.01
30,1,9968.79
23,1,7045.36
30,1,6115.79
13,1,5580.15
13,1,8121.82
17,1,5357.54
13,1,9514.24
13,1,5724.23
13,1,7184.30
29,1,7572.58
18,1,8736.38
18,1,6071.88
29,1,7038.98
31,1,6049.30
17,1,5832.71
30,1,5872.11
13,1,5292.94
31,1,5071.39
31,1,6638.50
13,1,9934.03
13,1,8970.23
23,1,9446.42
29,1,5939.84
29,1,6669.52
31,1,6335.21
31,1,7027.66
31,1,8286.39
18,1,6861.60
23,1,5322.71
31,1,8832.47
31,1,7210.87
13,1,9264.04
18,1,5096.90
29,1,6656.53
29,1,5427.30
31,1,6204.93
23,1,6208.98
23,1,9015.51
18,1,8416.20
18,1,8554.30
31,1,5625.28
17,1,9611.73
23,1,9350.23
29,1,7430.65
29,1,7146.54
18,1,9810.80
18,1,6056.18
17,1,9639.30
31,1,7005.51
23,1,7622.27
17,1,6208.44
17,1,7614.50
17,1,5158.00
29,1,8765.62
29,1,7023.91
29,1,5870.61
13,1,6411.64
13,1,9453.96
29,1,7667.50
17,1,7831.45
18,1,6465.57
23,1,6906.66
13,1,7058.46
30,1,5193.44
13,1,9515.83
13,1,6280.97
23,1,6877.19
29,1,9749.76
17,1,8118.71
29,1,5558.67
29,1,6018.37
23,1,8426.36
29,1,7731.37
13,1,8707.46
29,1,8762.22
29,1,6042.71
29,1,7150.58
31,1,9203.10
18,1,6689.22
18,1,9973.56
18,1,7026.40
23,1,7084.73
23,1,8451.68
18,1,6720.81
30,1,6286.12
23,1,7540.34
18,1,9970.06
23,1,7250.41
23,1,8969.06
18,1,6800.98
23,1,5524.49
30,1,6599.22
17,1,7807.58
18,1,7166.73
23,1,9946.06
23,1,7541.84
13,1,9750.67
13,1,6363.50
23,1,5679.59
13,1,9820.89
30,1,8981.65
18,1,9610.81
13,1,5363.66
31,1,5237.25
29,1,9175.15
17,1,7021.20
29,1,5338.14
17,1,9455.77
29,1,6877.02
13,1,6440.36
13,1,8809.10
30,1,5127.76
17,1,5735.17
31,1,9753.15
13,1,5258.62
17,1,5983.25
13,1,5251.33
18,1,7246.63
17,1,6606.43
30,1,5240.66
29,1,6853.58
13,1,6310.70
13,1,5188.17
18,1,9245.43
18,1,5917.74
17,1,6027.45
31,1,9653.79
18,1,7549.47
17,1,8153.58
23,1,5933.66
17,1,7717.02
17,1,9685.10
23,1,7591.07
31,1,8297.04
13,1,7747.06
30,1,9050.02
30,1,6959.36
13,1,6645.52
31,1,5816.65
30,1,5386.17
23,1,9952.50
23,1,7302.79
31,1,6323.37
23,1,6600.65
31,1,7085.93
29,1,5879.05
31,1,8490.18
23,1,5256.57
17,1,9070.35
30,1,7029.55
31,1,7128.00
29,1,5979.45
23,1,6536.00
13,1,9379.04
13,1,6902.06
30,1,8815.29
29,1,9655.43
18,1,9339.16
29,1,9265.19
30,1,5919.46
29,1,9720.20
17,1,6982.22
23,1,6761.29
30,1,5633.51
31,1,9967.48
23,1,6736.88
23,1,7938.57
30,1,5651.71
17,1,5621.91
13,1,7654.20
23,1,9176.17
13,1,9039.76
30,1,8744.90
18,1,9099.05
23,1,6234.93
29,1,5740.12
29,1,9553.74
23,1,9529.50
18,1,8815.89
29,1,9280.31
31,1,6344.67
23,1,9451.66
30,1,6550.58
23,1,9561.08
30,1,7486.48
18,1,9460.62
18,1,8695.38
17,1,5252.15
29,1,8008.04
23,1,6895.19
31,1,9131.61
18,1,8392.92
18,1,9583.10
17,1,6307.48
31,1,9448.82
23,1,6204.64
30,1,6876.02
13,1,5816.64
31,1,5956.38
31,1,8279.60
13,1,7897.76
29,1,5264.86
23,1,6079.63
13,1,9139.25
29,1,5007.95
18,1,7516.22
30,1,7616.46
31,1,5244.57
23,1,9553.49
13,1,6781.19
23,1,6038.90
31,1,5547.45
30,1,8109.90
29,1,6239.22
23,1,6886.57
30,1,5124.06
23,1,8046.03
30,1,7623.27
18,1,7012.53
13,1,9199.56
31,1,6835.13
30,1,7032.35
30,1,8765.02
29,1,8148.18
17,1,9393.86
23,1,9162.30
13,1,7125.95
17,1,6564.26
18,1,6748.26
29,1,8867.79
13,1,9789.65
31,1,6500.24
17,1,9577.37
31,1,6751.69
17,1,5483.17
23,1,5913.97
31,1,5347.42
13,1,5332.92
13,1,8909.99
23,1,5869.67
31,1,6733.76
30,1,8466.23
29,1,8972.16
31,1,7991.79
31,1,9173.83
31,1,9763.97
23,1,6790.87
23,1,6914.32
17,1,5830.85
31,1,9049.49
13,1,9964.76
23,1,8862.73
29,1,5433.60
31,1,8629.04
29,1,7137.74
30,1,9276.54
29,1,6931.31
23,1,6234.37
29,1,8494.78
31,1,9381.43
29,1,7487.15
13,1,5738.93
17,1,7609.10
18,1,6362.69
18,1,9251.36
23,1,9506.51
29,1,7703.83
23,1,8545.71
23,1,6372.57
18,1,5227.96
17,1,9336.01
31,1,6586.45
17,1,9561.13
31,1,8624.19
17,1,6742.86
23,1,7975.17
13,1,7958.91
13,1,5984.67
18,1,9260.91
30,1,5306.04
13,1,8229.52
29,1,7896.56
17,1,7270.53
13,1,5667.39
17,1,6761.62
17,1,9216.92
18,1,9575.42
17,1,9997.55
31,1,6107.94
23,1,9621.77
18,1,8965.09
29,1,8140.51
18,1,8983.81
17,1,7182.34
29,1,5662.80
17,1,5545.50
17,1,8526.44
17,1,8544.59
30,1,7061.35
30,1,5946.38
17,1,8426.88
18,1,6894.87
18,1,7039.05
17,1,5501.41
23,1,7512.85
30,1,9609.43
29,1,8140.40
31,1,7270.68
29,1,7657.19
18,1,6237.54
23,1,6346.04
13,1,7476.34
17,1,8445.05
13,1,9034.41
31,1,9949.35
29,1,5049.52
23,1,6608.30
18,1,6806.75
17,1,7087.04
30,1,6242.18
17,1,5976.78
13,1,8766.53
23,1,7051.10
23,1,9239.93
31,1,7767.03
13,1,6768.99
17,1,5923.42
23,1,8771.36
17,1,5599.87
18,1,9851.35
31,1,9694.99
23,1,5314.75
18,1,7657.66
31,1,7650.45
13,1,9290.74
30,1,6380.37
18,1,5530.63
18,1,9134.69
29,1,5186.29
13,1,8589.82
29,1,5478.81
29,1,7627.98
18,1,9707.13
13,1,8045.85
17,1,7850.25
30,1,6877.83
23,1,6847.73
17,1,5699.22
30,1,7952.48
29,1,5468.95
30,1,9722.37
31,1,7497.62
17,1,7794.05
31,1,5605.12
29,1,5849.36
31,1,5086.50
29,1,6601.04
23,1,9467.26
23,1,8357.63
30,1,7064.02
13,1,6765.52
23,1,8483.38
31,1,9117.43
18,1,6636.93
13,1,9382.76
17,1,8904.91
13,1,5397.54
30,1,5327.97
31,1,9869.31
17,1,5976.92
23,1,6850.07
13,1,9707.57
13,1,5892.86
31,1,7714.43
13,1,6902.93
29,1,8020.44
18,1,7718.04
13,1,5160.64
23,1,9000.02
13,1,5453.75
31,1,6025.83
23,1,5975.78
29,1,8444.04
17,1,7311.28
30,1,7006.32
18,1,8901.26
13,1,8905.00
23,1,9865.81
31,1,5091.52
30,1,6987.95
30,1,6525.86
23,1,8580.30
31,1,8903.78
13,1,6370.96
17,1,7774.16
23,1,9171.31
17,1,8206.14
18,1,9988.91
30,1,7951.95
13,1,7601.26
23,1,6013.68
13,1,8204.28
30,1,9143.57
30,1,8243.45
18,1,7287.14
30,1,9815.96
23,1,9483.70
23,1,8189.97
18,1,9573.83
31,1,7362.25
13,1,9509.77
31,1,7255.43
30,1,7660.39
18,1,5030.37
29,1,8389.05
29,1,5864.63
18,1,8436.82
31,1,7965.54
30,1,8610.31
30,1,8016.80
31,1,6924.28
29,1,6542.95
31,1,7694.40
18,1,5731.74
29,1,8563.77
13,1,8420.84
23,1,7896.19
31,1,8823.07
30,1,9750.78
31,1,9348.80
23,1,7702.46
29,1,9243.95
29,1,7410.24
31,1,9233.19
18,1,8893.86
29,1,8235.35
30,1,8876.14
13,1,8164.46
30,1,9553.22
30,1,5019.52
18,1,7365.74
13,1,8777.28
18,1,8403.32
17,1,7383.83
31,1,9637.26
30,1,9347.45
29,1,8593.19
31,1,7440.41
23,1,7127.32
31,1,5573.75
30,1,7288.55
17,1,7102.02
23,1,8129.76
18,1,6571.94
17,1,5114.63
30,1,6256.57
18,1,6510.27
30,1,9348.34
13,1,7640.88
29,1,9906.11
18,1,5970.84
31,1,9464.89
23,1,5949.41
23,1,9843.38
23,1,9649.48
17,1,9771.70
18,1,8746.91
17,1,7978.96
13,1,7556.43
18,1,6394.84
31,1,7439.56
13,1,9286.07
23,1,8844.24
29,1,8707.68
29,1,6465.74
17,1,6437.73
13,1,6557.33
18,1,5534.40
18,1,8318.10
31,1,6708.81
23,1,7826.03
31,1,8279.38
17,1,7761.90
18,1,8663.22
18,1,8538.13
29,1,7216.15
31,1,7510.08
30,1,6989.88
17,1,9701.14
23,1,7842.23
31,1,6682.12
17,1,8040.65
29,1,8675.28
17,1,5986.19
31,1,5698.94
30,1,5577.21
13,1,8184.52
31,1,9567.72
29,1,9118.78
31,1,7280.62
23,1,6705.40
23,1,7573.72
13,1,6185.20
23,1,7790.99
18,1,8214.31
29,1,8201.45
17,1,6629.99
30,1,9158.43
31,1,9441.43
29,1,6166.66
30,1,5635.75
13,1,6256.81
31,1,8247.15
13,1,6461.94
17,1,5165.89
30,1,8022.60
30,1,7808.22
17,1,6867.04
30,1,6453.10
30,1,5906.28
29,1,8458.88
13,1,9494.50
13,1,8657.24
13,1,9890.26
29,1,6134.10
30,1,6868.78
29,1,8253.24
13,1,9498.14
18,1,9078.15
30,1,5027.88
29,1,5653.31
29,1,7617.17
29,1,7789.39
31,1,8474.21
31,1,8849.01
30,1,9217.59
18,1,9515.82
18,1,5222.56
31,1,7100.34
29,1,6262.70
29,1,7539.77
29,1,8307.13
30,1,5460.69
30,1,8594.02
17,1,8842.17
30,1,9156.44
17,1,9875.10
17,1,8855.32
29,1,9921.53
30,1,7356.50
13,1,8381.67
23,1,9546.19
17,1,9964.45
31,1,6476.11
30,1,8839.53
18,1,6082.27
23,1,7173.35
31,1,9279.79
13,1,9247.89
31,1,6004.05
29,1,6870.47
23,1,8139.41
17,1,5462.29
13,1,6904.76
23,1,5908.67
31,1,8654.95
18,1,8959.14
13,1,8248.32
31,1,9631.65
17,1,9256.68
23,1,7566.59
18,1,8210.92
13,1,7972.25
13,1,9367.21
31,1,6856.19
23,1,9022.28
18,1,9021.11
23,1,7352.17
29,1,5998.71
23,1,8344.77
31,1,7713.62
31,1,7710.88
30,1,7044.06
29,1,8339.04
29,1,8925.97
18,1,9932.14
29,1,8024.56
30,1,6376.35
29,1,5264.87
31,1,8068.29
18,1,8237.57
13,1,6436.96
29,1,8353.17
29,1,6673.46
17,1,8326.63
31,1,7227.95
29,1,5717.01
13,1,9320.96
23,1,5338.31
31,1,5611.97
30,1,5451.95
13,1,6288.69
29,1,9092.36
23,1,5546.77
31,1,6940.27
29,1,7721.14
23,1,6541.55
29,1,8073.40
31,1,8101.41
30,1,8645.96
31,1,8507.63
29,1,9772.78
23,1,6006.57
23,1,9519.54
17,1,7009.82
13,1,6814.61
23,1,6259.23
18,1,8774.38
18,1,6661.68
31,1,6086.68
31,1,7342.99
17,1,6699.29
23,1,8563.61
29,1,7813.29
13,1,9283.00
23,1,8754.75
31,1,7656.09
13,1,8374.61
23,1,9738.88
23,1,9993.52
30,1,5925.98
30,1,7901.11
29,1,8224.82
29,1,9558.38
18,1,8779.82
30,1,8385.89
13,1,9902.18
29,1,6403.69
29,1,8522.19
18,1,7464.10
31,1,6071.26
17,1,5995.23
30,1,7468.60
23,1,6318.91
17,1,7903.62
23,1,5095.64
29,1,5407.80
18,1,7876.80
13,1,8005.49
17,1,8855.47
29,1,5060.30
23,1,9274.47
29,1,5085.08
29,1,7402.89
31,1,5392.62
30,1,5451.14
17,1,5726.79
18,1,6414.94
18,1,9691.51
29,1,9310.43
30,1,7842.86
17,1,7676.44
18,1,9265.80
17,1,5225.67
30,1,9853.70
29,1,7389.98
23,1,9543.37
17,1,7184.04
23,1,7642.54
29,1,7835.25
17,1,7502.06
23,1,7689.01
17,1,9644.36
31,1,8990.67
23,1,8491.24
13,1,8589.50
18,1,5107.41
30,1,7851.15
29,1,5693.97
17,1,9626.99
29,1,7070.60
31,1,5850.54
13,1,9731.01
17,1,9211.20
17,1,7243.71
31,1,6082.17
18,1,9219.44
23,1,5032.72
31,1,8351.22
29,1,6227.45
23,1,8540.69
29,1,7673.99
30,1,8583.88
31,1,9789.17
30,1,7164.04
23,1,8766.72
31,1,8951.87
17,1,7844.01
30,1,8829.77
13,1,8288.10
13,1,9845.58
13,1,6905.16
23,1,6011.23
18,1,5618.94
31,1,7815.74
31,1,8704.63
18,1,6896.27
17,1,8927.19
30,1,5307.66
30,1,5199.02
13,1,5063.95
30,1,8701.26
18,1,8336.45
29,1,8754.97
23,1,5891.63
30,1,5783.34
30,1,7142.92
30,1,5181.16
30,1,7128.14
30,1,8962.57
23,1,5219.16
30,1,6436.42
29,1,5830.41
29,1,8756.40
29,1,9008.98
17,1,5573.06
17,1,5028.69
23,1,7230.90
29,1,7254.11
23,1,8617.72
18,1,8039.44
30,1,5540.11
13,1,6249.88
23,1,9830.01
29,1,7124.83
31,1,8892.43
17,1,7077.40
23,1,9451.08
29,1,9412.29
17,1,7032.18
31,1,7854.77
30,1,9549.10
29,1,8397.13
30,1,8923.71
17,1,7615.36
17,1,5946.57
23,1,7097.98
30,1,9103.29
30,1,8970.88
29,1,7387.90
17,1,7654.50
29,1,5370.31
17,1,6190.03
29,1,5766.47
13,1,7094.01
23,1,8010.94
13,1,7383.70
30,1,9029.84
13,1,8699.97
13,1,9038.15
17,1,7032.17
31,1,5913.47
13,1,6653.68
30,1,8651.74
18,1,9995.47
29,1,6744.92
31,1,8545.45
17,1,5049.66
23,1,5456.13
13,1,7248.25
30,1,6592.66
29,1,5860.34
31,1,5119.07
30,1,9108.08
31,1,8527.21
17,1,5891.11
23,1,5375.43
18,1,5252.12
18,1,7465.28
18,1,5913.92
13,1,7225.23
30,1,8443.56
23,1,7622.55
23,1,9523.29
30,1,6424.55
30,1,8623.19
18,1,6780.49
17,1,5251.27
18,1,6547.36
18,1,5117.16
17,1,7602.13
17,1,8021.29
18,1,5051.89
18,1,6935.15
23,1,6340.85
30,1,9991.88
23,1,6018.66
13,1,5320.77
30,1,5845.92
29,1,8932.09
31,1,8205.96
13,1,9753.94
18,1,9566.16
31,1,7300.20
30,1,8808.84
23,1,6906.53
31,1,9524.01
18,1,6673.92
17,1,7077.94
31,1,8546.66
17,1,5670.64
18,1,7723.35
29,1,8884.51
29,1,6094.13
23,1,8496.15
31,1,6336.64
29,1,6802.65
30,1,8085.54
31,1,6268.95
13,1,8816.45
18,1,7550.80
31,1,8154.83
18,1,8476.90
30,1,7713.15
30,1,8477.60
31,1,7735.75
31,1,7142.41
31,1,7301.24
23,1,6624.98
29,1,6028.10
23,1,9088.48
18,1,9464.84
31,1,8146.33
13,1,8462.11
13,1,7447.10
23,1,9251.67
29,1,7150.35
18,1,7450.34
17,1,6931.25
18,1,6091.74
17,1,6178.23
30,1,9954.26
18,1,8433.39
29,1,5407.26
31,1,5339.45
30,1,7711.95
17,1,8355.90
30,1,9463.02
17,1,7452.90
17,1,8021.04
18,1,5765.98
18,1,8775.43
23,1,5053.88
13,1,6409.68
13,1,5461.08
31,1,8488.63
18,1,8221.31
23,1,6151.77
13,1,5000.83
18,1,7307.83
29,1,9258.61
18,1,5224.69
30,1,8746.01
13,1,6556.19
29,1,5642.58
13,1,5325.34
29,1,9562.39
17,1,6776.02
31,1,8763.35
18,1,5173.55
13,1,5086.05
23,1,5841.93
18,1,5729.61
13,1,6679.85
18,1,5890.30
13,1,8836.36
29,1,6978.48
31,1,7396.82
13,1,8242.76
18,1,8001.46
17,1,8446.66
18,1,5925.41
30,1,9723.39
17,1,6466.62
13,1,5927.10
30,1,7924.92
30,1,8366.30
31,1,7198.89
31,1,9690.68
31,1,9852.76
30,1,7650.61
13,1,9290.38
30,1,6795.87
13,1,5446.61
18,1,7426.05
17,1,8009.53
30,1,5061.88
18,1,5736.05
13,1,8498.86
30,1,5111.77
18,1,7909.92
31,1,9075.59
30,1,7182.83
13,1,6701.55
30,1,6732.82
18,1,7266.25
13,1,5591.76
23,1,8760.13
13,1,8466.49
18,1,7220.89
23,1,5775.00
17,1,8185.14
