cntrycode,numcust,totacctbal
31,1,7538.11
31,1,7538.97
31,1,7539.21
31,1,7539.56
31,1,7539.93
31,1,7540.52
31,1,7542.11
31,1,7542.60
31,1,7543.17
31,1,7544.14
31,1,7544.50
31,1,7544.97
31,1,7545.55
31,1,7546.61
31,1,7546.73
31,1,7547.80
31,1,7547.92
31,1,7549.54
31,1,7549.83
31,1,7550.00
31,1,7550.26
31,1,7550.48
31,1,7550.49
31,1,7551.74
31,1,7551.90
31,1,7552.07
31,1,7552.30
31,1,7553.22
31,1,7553.66
31,1,7555.12
31,1,7556.53
31,1,7556.99
31,1,7557.71
31,1,7558.23
31,1,7558.83
31,1,7559.23
31,1,7559.68
31,1,7559.78
31,1,7560.45
31,1,7560.63
31,1,7561.14
31,1,7561.31
31,1,7561.69
31,1,7562.32
31,1,7563.46
31,1,7564.69
31,1,7567.01
31,1,7567.34
31,1,7567.64
31,1,7568.60
31,1,7570.03
31,1,7570.31
31,1,7570.97
31,1,7571.47
31,1,7572.36
31,1,7573.71
31,1,7573.73
31,1,7573.92
31,1,7574.05
31,1,7574.12
31,1,7574.14
31,1,7574.22
31,1,7574.39
31,1,7574.81
31,1,7574.85
31,1,7576.09
31,1,7576.47
31,1,7579.58
31,1,7580.14
31,1,7580.94
31,1,7580.96
31,1,7582.04
31,1,7582.10
31,1,7582.29
31,1,7583.13
31,1,7585.06
31,1,7587.09
31,1,7587.30
31,1,7587.56
31,1,7587.97
31,1,7588.08
31,1,7588.95
31,1,7589.32
31,1,7591.59
31,1,7592.36
31,1,7592.96
31,1,7593.30
31,1,7593.51
31,1,7594.14
31,1,7594.55
31,1,7594.74
31,1,7595.18
31,1,7596.07
31,1,7596.72
31,1,7596.76
31,1,7596.83
31,1,7596.92
31,1,7597.08
31,1,7597.33
31,1,7597.42
31,1,7597.44
31,1,7597.53
31,1,7597.68
31,1,7597.73
31,1,7598.62
31,1,7599.20
31,1,7599.30
31,1,7599.76
31,1,7600.14
31,1,7600.47
31,1,7600.94
31,1,7601.12
31,1,7601.86
31,1,7601.87
31,1,7602.85
31,1,7603.71
31,1,7604.41
31,1,7604.97
31,1,7606.96
31,1,7607.05
31,1,7607.73
31,1,7608.80
31,1,7609.22
31,1,7609.69
31,1,7610.36
31,1,7611.68
31,1,7611.69
31,1,7613.48
31,1,7613.71
31,1,7613.87
31,1,7615.19
31,1,7615.69
31,1,7615.71
31,1,7615.82
31,1,7616.00
31,1,7616.77
31,1,7616.90
31,1,7617.22
31,1,7618.01
31,1,7618.04
31,1,7618.07
31,1,7618.13
31,1,7618.23
31,1,7619.47
31,1,7619.99
31,1,7620.70
31,1,7621.72
31,1,7622.92
31,1,7622.92
31,1,7623.28
31,1,7623.39
31,1,7624.71
31,1,7625.57
31,1,7626.23
31,1,7627.23
31,1,7627.67
31,1,7628.63
31,1,7629.38
31,1,7629.96
31,1,7630.21
31,1,7630.98
31,1,7631.26
31,1,7631.64
31,1,7632.06
31,1,7633.35
31,1,7633.51
31,1,7633.55
31,1,7634.13
31,1,7635.83
31,1,7636.37
31,1,7637.40
31,1,7637.63
31,1,7637.99
31,1,7639.00
31,1,7639.34
31,1,7640.01
31,1,7640.44
31,1,7640.65
31,1,7640.98
31,1,7642.33
31,1,7645.30
31,1,7646.06
31,1,7646.98
31,1,7647.09
31,1,7647.65
31,1,7647.78
31,1,7648.49
31,1,7649.13
31,1,7649.15
31,1,7650.45
31,1,7651.76
31,1,7652.20
31,1,7652.36
31,1,7652.39
31,1,7652.59
31,1,7653.21
31,1,7653.74
31,1,7653.96
31,1,7654.05
31,1,7654.18
31,1,7655.09
31,1,7656.09
31,1,7657.09
31,1,7659.46
31,1,7659.83
31,1,7659.90
31,1,7660.13
31,1,7661.05
31,1,7661.44
31,1,7661.49
31,1,7662.68
31,1,7664.64
31,1,7665.65
31,1,7667.67
31,1,7668.64
31,1,7669.03
31,1,7669.05
31,1,7669.17
31,1,7669.81
31,1,7670.00
31,1,7671.74
31,1,7671.91
31,1,7671.92
31,1,7673.10
31,1,7673.17
31,1,7673.43
31,1,7674.27
31,1,7674.41
31,1,7674.92
31,1,7675.46
31,1,7675.50
31,1,7675.55
31,1,7676.01
31,1,7676.27
31,1,7676.37
31,1,7678.60
31,1,7678.92
31,1,7679.77
31,1,7679.95
31,1,7681.12
31,1,7681.28
31,1,7681.63
31,1,7681.80
31,1,7681.85
31,1,7681.87
31,1,7682.99
31,1,7683.16
31,1,7683.59
31,1,7684.36
31,1,7684.61
31,1,7684.65
31,1,7684.84
31,1,7685.62
31,1,7686.26
31,1,7686.57
31,1,7686.62
31,1,7686.76
31,1,7686.89
31,1,7687.17
31,1,7688.72
31,1,7688.99
31,1,7689.27
31,1,7691.95
31,1,7692.16
31,1,7692.20
31,1,7692.44
31,1,7692.46
31,1,7694.40
31,1,7695.69
31,1,7696.24
31,1,7696.85
31,1,7697.26
31,1,7697.36
31,1,7697.63
31,1,7697.87
31,1,7698.12
31,1,7698.36
31,1,7698.74
31,1,7700.77
31,1,7701.68
31,1,7701.75
31,1,7701.99
31,1,7702.33
31,1,7702.45
31,1,7702.60
31,1,7703.77
31,1,7703.90
31,1,7703.97
31,1,7705.65
31,1,7706.22
31,1,7706.38
31,1,7707.76
31,1,7708.85
31,1,7708.95
31,1,7708.96
31,1,7709.18
31,1,7709.97
31,1,7710.11
31,1,7710.26
31,1,7710.88
31,1,7711.22
31,1,7712.75
31,1,7713.02
31,1,7713.62
31,1,7713.71
31,1,7714.00
31,1,7714.43
31,1,7715.17
31,1,7716.44
31,1,7716.88
31,1,7717.00
31,1,7717.20
31,1,7717.86
31,1,7717.88
31,1,7718.61
31,1,7718.98
31,1,7719.02
31,1,7719.04
31,1,7719.91
31,1,7720.10
31,1,7720.13
31,1,7720.34
31,1,7721.25
31,1,7721.95
31,1,7722.07
31,1,7722.43
31,1,7722.60
31,1,7722.62
31,1,7722.73
31,1,7722.76
31,1,7722.82
31,1,7722.86
31,1,7723.02
31,1,7723.54
31,1,7724.26
31,1,7725.05
31,1,7725.15
31,1,7725.38
31,1,7725.45
31,1,7726.16
31,1,7726.38
31,1,7726.49
31,1,7726.66
31,1,7726.75
31,1,7726.94
31,1,7727.44
31,1,7727.64
31,1,7727.74
31,1,7728.22
31,1,7728.95
31,1,7729.06
31,1,7730.90
31,1,7731.75
31,1,7732.39
31,1,7732.81
31,1,7733.92
31,1,7734.22
31,1,7735.18
31,1,7735.39
31,1,7735.75
31,1,7736.68
31,1,7736.92
31,1,7736.99
31,1,7737.05
31,1,7737.37
31,1,7738.05
31,1,7738.30
31,1,7738.54
31,1,7738.73
31,1,7739.77
31,1,7739.84
31,1,7740.20
31,1,7740.36
31,1,7740.79
31,1,7740.83
31,1,7741.45
31,1,7742.09
31,1,7742.11
31,1,7742.61
31,1,7742.84
31,1,7743.01
31,1,7743.20
31,1,7744.81
31,1,7745.20
31,1,7746.06
31,1,7747.37
31,1,7748.80
31,1,7749.48
31,1,7750.10
31,1,7750.32
31,1,7750.33
31,1,7751.05
31,1,7751.40
31,1,7751.72
31,1,7752.22
31,1,7753.60
31,1,7754.33
31,1,7755.26
31,1,7755.31
31,1,7756.75
31,1,7757.27
31,1,7757.89
31,1,7758.24
31,1,7758.38
31,1,7758.51
31,1,7758.84
31,1,7760.09
31,1,7760.29
31,1,7760.79
31,1,7760.80
31,1,7761.64
31,1,7762.40
31,1,7763.31
31,1,7763.72
31,1,7764.01
31,1,7764.15
31,1,7764.32
31,1,7765.11
31,1,7766.66
31,1,7767.03
31,1,7767.28
31,1,7767.83
31,1,7768.14
31,1,7768.21
31,1,7768.25
31,1,7768.31
31,1,7768.46
31,1,7768.52
31,1,7768.99
31,1,7769.30
31,1,7769.41
31,1,7769.81
31,1,7769.93
31,1,7771.51
31,1,7771.82
31,1,7771.86
31,1,7772.40
31,1,7773.34
31,1,7773.77
31,1,7774.06
31,1,7774.17
31,1,7774.27
31,1,7774.75
31,1,7775.19
31,1,7775.59
31,1,7778.18
31,1,7778.37
31,1,7778.48
31,1,7779.15
31,1,7779.33
31,1,7780.11
31,1,7780.47
31,1,7780.55
31,1,7781.09
31,1,7781.31
31,1,7781.86
31,1,7782.75
31,1,7783.50
31,1,7783.95
31,1,7784.91
31,1,7785.49
31,1,7786.80
31,1,7786.90
31,1,7786.91
31,1,7787.05
31,1,7790.24
31,1,7790.36
31,1,7793.63
31,1,7797.04
31,1,7797.52
31,1,7797.65
31,1,7797.76
31,1,7798.72
31,1,7799.18
31,1,7802.70
31,1,7803.58
31,1,7803.81
31,1,7804.12
31,1,7804.37
31,1,7805.30
31,1,7805.42
31,1,7807.64
31,1,7808.01
31,1,7808.22
31,1,7811.24
31,1,7811.39
31,1,7811.55
31,1,7811.62
31,1,7812.20
31,1,7812.37
31,1,7812.41
31,1,7812.72
31,1,7812.76
31,1,7814.19
31,1,7814.38
31,1,7815.74
31,1,7816.17
31,1,7816.43
31,1,7816.91
31,1,7819.04
31,1,7819.55
31,1,7819.74
31,1,7819.81
31,1,7821.04
31,1,7821.42
31,1,7821.78
31,1,7822.10
31,1,7823.93
31,1,7824.91
31,1,7825.02
31,1,7825.65
31,1,7826.47
31,1,7828.23
31,1,7828.58
31,1,7829.14
31,1,7829.99
31,1,7830.29
31,1,7830.51
31,1,7831.82
31,1,7833.43
31,1,7833.54
31,1,7834.51
31,1,7835.42
31,1,7836.33
31,1,7837.91
31,1,7838.66
31,1,7841.34
31,1,7841.57
31,1,7841.97
31,1,7842.50
31,1,7842.73
31,1,7844.10
31,1,7845.36
31,1,7845.76
31,1,7846.03
31,1,7846.77
31,1,7847.66
31,1,7847.84
31,1,7848.29
31,1,7848.37
31,1,7848.46
31,1,7850.08
31,1,7851.29
31,1,7851.79
31,1,7851.98
31,1,7852.37
31,1,7852.90
31,1,7853.23
31,1,7853.71
31,1,7854.77
31,1,7855.23
31,1,7855.34
31,1,7855.74
31,1,7856.27
31,1,7857.40
31,1,7858.81
31,1,7859.03
31,1,7859.46
31,1,7859.61
31,1,7859.63
31,1,7859.74
31,1,7860.05
31,1,7860.49
31,1,7860.99
31,1,7861.41
31,1,7861.49
31,1,7861.63
31,1,7861.80
31,1,7861.84
31,1,7862.61
31,1,7863.24
31,1,7863.99
31,1,7864.06
31,1,7864.24
31,1,7864.69
31,1,7865.13
31,1,7865.15
31,1,7865.15
31,1,7865.49
31,1,7866.38
31,1,7867.08
31,1,7867.29
31,1,7867.47
31,1,7868.12
31,1,7869.65
31,1,7869.89
31,1,7869.91
31,1,7870.96
31,1,7871.20
31,1,7871.43
31,1,7871.82
31,1,7872.11
31,1,7872.55
31,1,7873.21
31,1,7874.07
31,1,7874.17
31,1,7875.30
31,1,7875.47
31,1,7876.47
31,1,7876.52
31,1,7877.29
31,1,7877.34
31,1,7877.59
31,1,7877.72
31,1,7878.14
31,1,7878.25
31,1,7879.31
31,1,7879.95
31,1,7881.86
31,1,7881.90
31,1,7881.95
31,1,7882.12
31,1,7882.68
31,1,7882.87
31,1,7883.09
31,1,7883.77
31,1,7884.65
31,1,7884.78
31,1,7886.98
31,1,7887.23
31,1,7887.85
31,1,7889.02
31,1,7889.56
31,1,7889.69
31,1,7889.95
31,1,7890.01
31,1,7890.09
31,1,7890.30
31,1,7890.71
31,1,7890.91
31,1,7890.94
31,1,7891.27
31,1,7893.14
31,1,7893.39
31,1,7894.01
31,1,7895.44
31,1,7895.95
31,1,7896.18
31,1,7896.52
31,1,7897.13
31,1,7897.23
31,1,7897.39
31,1,7897.45
31,1,7897.96
31,1,7898.27
31,1,7898.45
31,1,7898.59
31,1,7898.93
31,1,7899.08
31,1,7899.92
31,1,7901.87
31,1,7903.26
31,1,7903.56
31,1,7903.60
31,1,7903.90
31,1,7904.02
31,1,7904.57
31,1,7905.30
31,1,7905.91
31,1,7906.04
31,1,7907.80
31,1,7908.45
31,1,7908.46
31,1,7908.47
31,1,7908.69
31,1,7908.86
31,1,7908.97
31,1,7910.42
31,1,7912.41
31,1,7913.14
31,1,7913.20
31,1,7913.63
31,1,7913.84
31,1,7915.10
31,1,7915.59
31,1,7916.94
31,1,7917.79
31,1,7917.87
31,1,7918.07
31,1,7918.44
31,1,7919.24
31,1,7919.30
31,1,7921.74
31,1,7922.21
31,1,7922.88
31,1,7923.07
31,1,7923.11
31,1,7923.47
31,1,7923.52
31,1,7923.78
31,1,7923.83
31,1,7923.97
31,1,7923.97
31,1,7924.10
31,1,7924.16
31,1,7926.43
31,1,7926.74
31,1,7926.93
31,1,7928.24
31,1,7929.58
31,1,7929.69
31,1,7929.88
31,1,7930.67
31,1,7930.77
31,1,7931.16
31,1,7931.39
31,1,7932.35
31,1,7932.79
31,1,7933.29
31,1,7933.94
31,1,7935.05
31,1,7935.68
31,1,7935.93
31,1,7935.97
31,1,7936.47
31,1,7936.70
31,1,7936.93
31,1,7937.13
31,1,7937.42
31,1,7938.26
31,1,7939.11
31,1,7939.11
31,1,7939.67
31,1,7939.72
31,1,7939.95
31,1,7940.25
31,1,7940.65
31,1,7941.05
31,1,7942.91
31,1,7943.37
31,1,7943.98
31,1,7944.55
31,1,7945.60
31,1,7945.60
31,1,7947.90
31,1,7948.25
31,1,7948.39
31,1,7949.21
31,1,7949.21
31,1,7949.85
31,1,7950.28
31,1,7950.29
31,1,7950.97
31,1,7951.17
31,1,7951.20
31,1,7951.23
31,1,7951.78
31,1,7952.75
31,1,7952.97
31,1,7954.57
31,1,7954.87
31,1,7954.97
31,1,7955.40
31,1,7955.68
31,1,7956.47
31,1,7956.73
31,1,7957.54
31,1,7958.60
31,1,7958.74
31,1,7959.30
31,1,7959.97
31,1,7960.25
31,1,7960.47
31,1,7961.69
31,1,7962.67
31,1,7962.87
31,1,7964.31
31,1,7965.38
31,1,7965.42
31,1,7965.43
31,1,7965.44
31,1,7965.54
31,1,7966.21
31,1,7966.42
31,1,7966.45
31,1,7967.12
31,1,7967.96
31,1,7968.73
31,1,7969.52
31,1,7970.02
31,1,7970.90
31,1,7971.25
31,1,7971.37
31,1,7972.20
31,1,7972.77
31,1,7973.24
31,1,7973.44
31,1,7974.08
31,1,7974.26
31,1,7974.65
31,1,7975.14
31,1,7975.14
31,1,7975.61
31,1,7976.16
31,1,7976.20
31,1,7977.05
31,1,7977.98
31,1,7978.32
31,1,7978.50
31,1,7978.97
31,1,7979.04
31,1,7979.47
31,1,7979.64
31,1,7979.66
31,1,7979.83
31,1,7981.00
31,1,7981.51
31,1,7982.83
31,1,7982.92
31,1,7985.21
31,1,7985.79
31,1,7986.22
31,1,7986.50
31,1,7986.71
31,1,7987.42
31,1,7987.63
31,1,7988.80
31,1,7989.34
31,1,7989.48
31,1,7989.90
31,1,7990.04
31,1,7990.16
31,1,7990.78
31,1,7991.21
31,1,7991.35
31,1,7991.79
31,1,7991.79
31,1,7992.26
31,1,7992.51
31,1,7992.88
31,1,7993.47
31,1,7993.62
31,1,7993.74
31,1,7993.99
31,1,7994.07
31,1,7995.11
31,1,7995.20
31,1,7996.15
31,1,7997.83
31,1,7998.98
31,1,8001.40
31,1,8001.62
31,1,8002.29
31,1,8003.23
31,1,8003.43
31,1,8003.77
31,1,8004.46
31,1,8004.52
31,1,8004.67
31,1,8005.68
31,1,8006.14
31,1,8007.06
31,1,8007.57
31,1,8008.11
31,1,8008.43
31,1,8008.71
31,1,8008.89
31,1,8009.19
31,1,8009.57
31,1,8010.20
31,1,8010.70
31,1,8011.69
31,1,8012.96
31,1,8013.25
31,1,8014.12
31,1,8014.86
31,1,8015.28
31,1,8015.77
31,1,8015.82
31,1,8015.88
31,1,8016.04
31,1,8016.32
31,1,8017.37
31,1,8018.15
31,1,8018.17
31,1,8019.13
31,1,8019.49
31,1,8019.64
31,1,8020.33
31,1,8020.90
31,1,8021.86
31,1,8024.56
31,1,8024.69
31,1,8025.88
31,1,8027.63
31,1,8028.01
31,1,8030.18
31,1,8030.38
31,1,8030.75
31,1,8032.02
31,1,8032.17
31,1,8032.55
31,1,8033.40
31,1,8034.40
31,1,8034.58
31,1,8035.53
31,1,8038.96
31,1,8039.50
31,1,8041.31
31,1,8042.32
31,1,8043.43
31,1,8043.69
31,1,8044.27
31,1,8045.10
31,1,8045.45
31,1,8045.60
31,1,8045.60
31,1,8045.80
31,1,8046.07
31,1,8046.59
31,1,8046.74
31,1,8046.79
31,1,8047.17
31,1,8047.37
31,1,8048.53
31,1,8048.57
31,1,8050.26
31,1,8050.64
31,1,8051.49
31,1,8051.66
31,1,8051.71
31,1,8051.77
31,1,8051.97
31,1,8052.35
31,1,8053.79
31,1,8054.44
31,1,8054.86
31,1,8055.19
31,1,8055.35
31,1,8056.57
31,1,8058.05
31,1,8058.58
31,1,8058.79
31,1,8060.25
31,1,8060.44
31,1,8060.54
31,1,8060.64
31,1,8060.73
31,1,8064.25
31,1,8065.16
31,1,8065.28
31,1,8065.31
31,1,8065.58
31,1,8065.71
31,1,8065.97
31,1,8066.22
31,1,8066.89
31,1,8068.29
31,1,8068.40
31,1,8068.51
31,1,8068.97
31,1,8072.08
31,1,8072.78
31,1,8073.06
31,1,8073.88
31,1,8074.47
31,1,8075.48
31,1,8076.29
31,1,8076.54
31,1,8077.71
31,1,8077.78
31,1,8078.88
31,1,8080.65
31,1,8081.33
31,1,8082.33
31,1,8082.94
31,1,8086.47
31,1,8086.49
31,1,8086.63
31,1,8087.90
31,1,8088.06
31,1,8088.27
31,1,8088.82
31,1,8089.33
31,1,8091.36
31,1,8091.51
31,1,8091.67
31,1,8091.88
31,1,8091.90
31,1,8093.37
31,1,8093.69
31,1,8094.31
31,1,8094.40
31,1,8095.61
31,1,8095.90
31,1,8096.78
31,1,8098.68
31,1,8099.90
31,1,8100.87
31,1,8101.02
31,1,8101.41
31,1,8102.34
31,1,8102.35
31,1,8102.36
31,1,8102.53
31,1,8103.71
31,1,8103.79
31,1,8104.08
31,1,8105.31
31,1,8106.65
31,1,8107.56
31,1,8107.98
31,1,8108.26
31,1,8108.41
31,1,8109.05
31,1,8109.09
31,1,8110.16
31,1,8110.39
31,1,8111.79
31,1,8113.27
31,1,8113.29
31,1,8113.37
31,1,8113.37
31,1,8113.73
31,1,8114.76
31,1,8114.85
31,1,8115.12
31,1,8115.78
31,1,8116.51
31,1,8116.76
31,1,8117.09
31,1,8118.57
31,1,8119.08
31,1,8119.64
31,1,8119.75
31,1,8120.05
31,1,8120.87
31,1,8121.11
31,1,8121.44
31,1,8122.00
31,1,8122.37
31,1,8122.43
31,1,8123.08
31,1,8124.04
31,1,8124.11
31,1,8124.80
31,1,8124.85
31,1,8125.87
31,1,8126.00
31,1,8126.41
31,1,8127.18
31,1,8127.72
31,1,8127.92
31,1,8127.92
31,1,8128.76
31,1,8128.84
31,1,8129.04
31,1,8129.21
31,1,8129.61
31,1,8129.65
31,1,8129.74
31,1,8130.20
31,1,8131.48
31,1,8131.67
31,1,8132.39
31,1,8132.44
31,1,8132.45
31,1,8132.83
31,1,8133.21
31,1,8133.50
31,1,8133.51
31,1,8134.33
31,1,8134.62
31,1,8134.71
31,1,8134.84
31,1,8134.97
31,1,8136.17
31,1,8136.25
31,1,8137.44
31,1,8137.96
31,1,8138.28
31,1,8138.64
31,1,8139.10
31,1,8139.37
31,1,8141.23
31,1,8142.30
31,1,8142.30
31,1,8143.26
31,1,8143.44
31,1,8144.52
31,1,8144.99
31,1,8145.96
31,1,8146.28
31,1,8146.33
31,1,8146.86
31,1,8147.07
31,1,8147.25
31,1,8147.92
31,1,8148.04
31,1,8148.20
31,1,8149.04
31,1,8149.60
31,1,8149.97
31,1,8150.73
31,1,8151.22
31,1,8151.79
31,1,8151.79
31,1,8152.28
31,1,8153.51
31,1,8153.54
31,1,8153.60
31,1,8153.92
31,1,8153.99
31,1,8154.83
31,1,8155.94
31,1,8156.25
31,1,8156.63
31,1,8157.38
31,1,8157.54
31,1,8157.68
31,1,8158.00
31,1,8158.60
31,1,8158.68
31,1,8158.79
31,1,8159.38
31,1,8159.59
31,1,8161.14
31,1,8161.16
31,1,8162.18
31,1,8162.65
31,1,8163.56
31,1,8164.01
31,1,8164.53
31,1,8165.13
31,1,8165.22
31,1,8167.07
31,1,8167.16
31,1,8168.10
31,1,8169.58
31,1,8169.63
31,1,8170.34
31,1,8170.46
31,1,8172.98
31,1,8173.07
31,1,8173.73
31,1,8174.14
31,1,8175.38
31,1,8175.60
31,1,8176.29
31,1,8177.30
31,1,8178.12
31,1,8178.47
31,1,8178.52
31,1,8178.82
31,1,8180.40
31,1,8181.39
31,1,8182.27
31,1,8183.11
31,1,8183.29
31,1,8185.57
31,1,8185.96
31,1,8186.87
31,1,8187.54
31,1,8188.76
31,1,8188.88
31,1,8190.27
31,1,8190.82
31,1,8191.58
31,1,8193.02
31,1,8194.21
31,1,8195.32
31,1,8197.14
31,1,8197.53
31,1,8198.27
31,1,8199.21
31,1,8200.86
31,1,8201.40
31,1,8201.59
31,1,8201.61
31,1,8202.09
31,1,8202.12
31,1,8202.21
31,1,8202.41
31,1,8203.48
31,1,8204.48
31,1,8204.71
31,1,8204.85
31,1,8205.96
31,1,8206.68
31,1,8207.01
31,1,8208.32
31,1,8208.60
31,1,8208.73
31,1,8209.21
31,1,8209.61
31,1,8210.43
31,1,8210.72
31,1,8213.76
31,1,8214.12
31,1,8215.70
31,1,8216.15
31,1,8216.30
31,1,8217.04
31,1,8217.14
31,1,8217.93
31,1,8219.66
31,1,8219.89
31,1,8220.52
31,1,8220.81
31,1,8220.94
31,1,8221.13
31,1,8222.10
31,1,8222.70
31,1,8223.20
31,1,8223.83
31,1,8224.09
31,1,8224.26
31,1,8224.35
31,1,8224.69
31,1,8225.26
31,1,8225.28
31,1,8225.37
31,1,8226.04
31,1,8226.17
31,1,8226.78
31,1,8227.20
31,1,8227.23
31,1,8227.86
31,1,8230.33
31,1,8230.36
31,1,8232.00
31,1,8232.47
31,1,8232.93
31,1,8233.26
31,1,8233.57
31,1,8234.85
31,1,8234.98
31,1,8235.06
31,1,8235.32
31,1,8235.49
31,1,8235.62
31,1,8235.87
31,1,8236.09
31,1,8236.37
31,1,8236.81
31,1,8237.63
31,1,8237.99
31,1,8238.01
31,1,8239.68
31,1,8239.98
31,1,8240.64
31,1,8241.43
31,1,8242.35
31,1,8242.82
31,1,8244.29
31,1,8245.46
31,1,8245.52
31,1,8245.88
31,1,8246.36
31,1,8247.15
31,1,8247.72
31,1,8248.30
31,1,8248.87
31,1,8250.05
31,1,8250.05
31,1,8250.43
31,1,8251.11
31,1,8251.48
31,1,8251.72
31,1,8251.91
31,1,8252.26
31,1,8252.40
31,1,8252.59
31,1,8253.06
31,1,8253.37
31,1,8253.39
31,1,8254.22
31,1,8255.59
31,1,8255.88
31,1,8255.91
31,1,8256.21
31,1,8256.57
31,1,8257.49
31,1,8258.06
31,1,8258.08
31,1,8258.67
31,1,8258.84
31,1,8260.13
31,1,8260.52
31,1,8261.37
31,1,8262.42
31,1,8262.83
31,1,8263.17
31,1,8263.55
31,1,8264.47
31,1,8264.68
31,1,8266.33
31,1,8266.98
31,1,8267.65
31,1,8268.42
31,1,8268.71
31,1,8269.22
31,1,8270.34
31,1,8270.34
31,1,8270.72
31,1,8270.85
31,1,8271.08
31,1,8271.80
31,1,8271.90
31,1,8273.40
31,1,8273.86
31,1,8274.00
31,1,8274.07
31,1,8274.10
31,1,8275.27
31,1,8275.87
31,1,8276.12
31,1,8276.58
31,1,8277.24
31,1,8277.27
31,1,8277.51
31,1,8277.77
31,1,8277.91
31,1,8277.95
31,1,8278.50
31,1,8278.56
31,1,8278.78
31,1,8279.38
31,1,8279.54
31,1,8279.60
31,1,8280.29
31,1,8281.47
31,1,8281.66
31,1,8282.59
31,1,8283.03
31,1,8284.95
31,1,8285.23
31,1,8285.29
31,1,8285.84
31,1,8286.16
31,1,8286.39
31,1,8286.86
31,1,8287.64
31,1,8288.31
31,1,8288.65
31,1,8289.20
31,1,8289.41
31,1,8290.38
31,1,8290.85
31,1,8291.09
31,1,8291.35
31,1,8292.41
31,1,8292.58
31,1,8292.69
31,1,8293.08
31,1,8293.59
31,1,8294.21
31,1,8294.57
31,1,8295.72
31,1,8295.76
31,1,8296.28
31,1,8297.04
31,1,8298.62
31,1,8298.85
31,1,8299.94
31,1,8300.08
31,1,8300.38
31,1,8300.52
31,1,8300.92
31,1,8301.01
31,1,8302.53
31,1,8303.01
31,1,8303.06
31,1,8304.03
31,1,8304.74
31,1,8304.88
31,1,8304.90
31,1,8306.12
31,1,8306.87
31,1,8307.18
31,1,8307.26
31,1,8309.23
31,1,8309.83
31,1,8310.28
31,1,8312.25
31,1,8312.36
31,1,8312.71
31,1,8312.84
31,1,8312.89
31,1,8313.55
31,1,8313.60
31,1,8313.98
31,1,8314.31
31,1,8314.31
31,1,8314.73
31,1,8315.01
31,1,8315.47
31,1,8315.70
31,1,8316.06
31,1,8316.44
31,1,8316.54
31,1,8317.07
31,1,8318.75
31,1,8318.89
31,1,8319.17
31,1,8320.03
31,1,8320.21
31,1,8322.20
31,1,8322.45
31,1,8323.46
31,1,8323.54
31,1,8323.87
31,1,8324.68
31,1,8325.05
31,1,8325.38
31,1,8325.62
31,1,8325.77
31,1,8326.40
31,1,8326.99
31,1,8326.99
31,1,8327.18
31,1,8327.23
31,1,8327.57
31,1,8327.85
31,1,8327.88
31,1,8329.03
31,1,8329.94
31,1,8330.90
31,1,8331.34
31,1,8331.70
31,1,8333.05
31,1,8333.13
31,1,8334.46
31,1,8335.62
31,1,8335.88
31,1,8336.00
31,1,8336.63
31,1,8336.74
31,1,8337.03
31,1,8337.16
31,1,8337.78
31,1,8338.80
31,1,8338.93
31,1,8339.05
31,1,8339.18
31,1,8339.22
31,1,8340.12
31,1,8340.19
31,1,8340.23
31,1,8340.24
31,1,8341.08
31,1,8341.65
31,1,8341.74
31,1,8342.13
31,1,8342.32
31,1,8342.68
31,1,8344.08
31,1,8344.39
31,1,8344.86
31,1,8344.98
31,1,8345.48
31,1,8345.99
31,1,8346.08
31,1,8347.14
31,1,8347.30
31,1,8347.74
31,1,8348.40
31,1,8349.04
31,1,8349.71
31,1,8350.48
31,1,8351.02
31,1,8351.22
31,1,8351.94
31,1,8352.89
31,1,8353.16
31,1,8353.20
31,1,8354.73
31,1,8355.25
31,1,8355.55
31,1,8355.89
31,1,8356.56
31,1,8356.70
31,1,8356.79
31,1,8357.96
31,1,8358.48
31,1,8358.80
31,1,8358.87
31,1,8361.84
31,1,8362.26
31,1,8362.72
31,1,8362.94
31,1,8363.68
31,1,8365.68
31,1,8366.18
31,1,8368.78
31,1,8369.14
31,1,8369.43
31,1,8369.56
31,1,8369.76
31,1,8370.90
31,1,8371.69
31,1,8371.94
31,1,8372.54
31,1,8372.73
31,1,8375.59
31,1,8376.58
31,1,8376.69
31,1,8377.04
31,1,8377.67
31,1,8378.13
31,1,8378.26
31,1,8378.85
31,1,8379.92
31,1,8380.25
31,1,8381.73
31,1,8382.22
31,1,8382.47
31,1,8383.81
31,1,8384.09
31,1,8384.13
31,1,8384.55
31,1,8386.25
31,1,8387.67
31,1,8387.68
31,1,8388.45
31,1,8388.80
31,1,8388.81
31,1,8389.98
31,1,8390.70
31,1,8391.66
31,1,8391.89
31,1,8392.24
31,1,8392.49
31,1,8393.00
31,1,8395.43
31,1,8396.04
31,1,8396.22
31,1,8396.85
31,1,8396.95
31,1,8397.68
31,1,8397.85
31,1,8397.87
31,1,8399.11
31,1,8399.51
31,1,8399.76
31,1,8400.72
31,1,8401.56
31,1,8407.33
31,1,8407.85
31,1,8408.61
31,1,8409.00
31,1,8410.01
31,1,8410.84
31,1,8411.07
31,1,8411.07
31,1,8411.40
31,1,8411.57
31,1,8412.03
31,1,8412.30
31,1,8412.77
31,1,8413.54
31,1,8414.33
31,1,8414.71
